"kode","kelurahan_kode","rw","rt","meliputi_jalan","meliputi_lorong","rt_latitude","rt_longitude"
"7371121008004003","7371121008","004","003","JL.BITOA LAMA 3 & JL.BITOA LAMA 2",,"-5.165331","119.469590"
"7371121008004004","7371121008","004","004","JL.BITOA LAMA & JL.WADUK TUNGGU PAMPANG",,"-5.165497","119.470541"
"7371121008004005","7371121008","004","005","JL.BITOA BARU & JL.INSPEKSI KANAL BORONG","LORONG 3","-5.166203","119.467475"
"7371121008004006","7371121008","004","006","JL.BITOA BARU 1",,"-5.164508","119.946815"
"7371121008005001","7371121008","005","001","JL.ANTANG RAYA",,"-5.166676","119.478025"
"7371121008005002","7371121008","005","002","JL.PERUMAHAN MEDITERANIA",,"-5.166793","119.477149"
"7371121008005003","7371121008","005","003","JL.PERUMAHAN MAHKOTA MAS",,"-5.167100","119.476385"
"7371121008005004","7371121008","005","004","JL.PERUMAHAN MAHKOTA MAS ANTANG",,"-5.168009","119.476823"
"7371121008006001","7371121008","006","001","JL.BORONG RAYA NO.121 B","BLOK C & D","-5.163593","119.471420"
"7371121008006002","7371121008","006","002","JL.BORONG RAYA NO.111",,"-5.163224","119.469922"
"7371121008006003","7371121008","006","003","JL.BORONG RAYA",,"-5.163357","119.468222"
"7371121008006004","7371121008","006","004","JL.BORONG RAYA",,"-5.162505","119.468793"
"7371121008006005","7371121008","006","005","JL.DAENG HAYO & JL.BORONG RAYA & JL.UJUNG BORI","LORONG 8","-5.161613","119.472520"
"7371131001001001","7371131001","001","001","JL. TIDUNG MARIOLO","LORONG 6","-5.144489","119.442334"
"7371131001001002","7371131001","001","002","JL. LETJEN HERTASNING I & JL. TIDUNG MARIOLO & JL. HERTASNING",,"-5.515276","119.441.56"
"7371131001001003","7371131001","001","003",,,".","."
"7371131001001004","7371131001","001","004","JL. TIDUNG MARIOLO V & JL. HERTASNING IX",,"-5.165023","119.443298"
"7371131001002001","7371131001","002","001",,"LORONG 7","-5.169128","119.443656"
"7371131001002002","7371131001","002","002","MONUMEN EMY SAELAN","LORONG 5 & LORONG 7","-5.170330","119.443531"
"7371131001002003","7371131001","002","003","JL. MONUMEN EMY SAELAN & JL. TIDUNG V","LORONG 5","-5.171858","119.443610"
"7371131001002004","7371131001","002","004","JLMONUMEN EMY SAELAN & JL. MONUMEN EMY SAELAN III & JL. MONUMEN EMY SAELAN III C",,"-5.173890","119.442729"
"7371131001002005","7371131001","002","005","JL. MONUMEN EMY SAELAN III & JL. MONUMEN EMY SAELAN",,"-5.174346","119.442157"
"7371131001002006","7371131001","002","006","JL. MONUMEN EMY SAELAN III C",,"-5.173649","119.444443"
"7371131001003001","7371131001","003","001","JL. MONUMEN EMY SAELAN & JL. MAPPALA II",,"-5.169737","119.442842"
"7371131001003002","7371131001","003","002","JL. MONUMEN EMY SAELAN & JL. RAYA PENDIDIKAN & JL. MAPALA II",,"-5.170731","119.442366"
"7371131001003003","7371131001","003","003","JL. MONUMEN EMY SAELAN","LORONG 1 & LORONG 2","-5.172210","119.442231"
"7371131001003004","7371131001","003","004","JL.MONUMEN EMY SAELAN & JL. COKONURI DALAM",,"-5.517465","119.944221"
"7371131001004001","7371131001","004","001","JL. PENDIDIKAN RAYA & JL. RAYA PENDIDIKAN NO. 3",,"-5.170809","119.438650"
"7371131001004002","7371131001","004","002","JL. PENDIDIKAN II & JL. MAPPALA & JL. PENDIDIKAN",,"-5.516843","119.943681"
"7371131001004003","7371131001","004","003","JL. PENDIDIKAN RAYA",,"-5.171415","119.439782"
"7371131001004004","7371131001","004","004","JL. PENDIDIKAN II & JL. MAPPALA & JL. RAYA PENDIDIKAN & JL. MAPPALA IV",,"-5.169760","119.441191"
"7371131001004005","7371131001","004","005","JL. PENDIDIKAN",,"-5.169743","119.435151"
"7371131001004006","7371131001","004","006","JL. COKONURI DALAM",,"-5.172540","119.198857"
"7371131001005001","7371131001","005","001","JL. YUSU DG NGAWING & JL. AP PETTARANI & JL. KOMP PEMDA","LORONG 1","-5.166338","119.436876"
"7371131001005002","7371131001","005","002","JL. AP PETTARANI & JL. KOMP PEMDA","LORONG 2","-5.166710","119.435085"
"7371131001005003","7371131001","005","003","JL. AP PETTARANI",,"-5.167067","119.435273"
"7371131001005004","7371131001","005","004","JL. AP PETTARANI & JL. MAPPALA",,"-5.167533","119.435063"
"7371131001005005","7371131001","005","005","JL. YUSUF DG NGAWING & JL. AP PETTARANI & JL. MAPPALA
 JL. MAPPALA IV",,"-5.167639","119.440100"
"7371131001006001","7371131001","006","001","JL. HERTASNING X & JL. HERTASNING",,"-5.162305","119.437009"
"7371131001006002","7371131001","006","002","JL. HERTASNING II & JL. LETJEN HERTASNING VIII",,"-5.163500","119.437058"
"7371131001006003","7371131001","006","003","JL. HERTASNING V & JL. LETJEN HERTASNING VIII",,"-5.164144","119.436844"
"7371131001006004","7371131001","006","004","JL. HERTASNING VI & JL. LETJEN HERTASNING VIII",,"-5.164144","119.436844"
"7371131001006005","7371131001","006","005","JL. HERTASNING & JL. HERTASNING I",,"-5.163708","119.439257"
"7371131001006006","7371131001","006","006","JL.HERTASNING & JL. YUSUF DG NGAWING",,"-5.165558","119.437829"
"7371131001007001","7371131001","007","001","JL. HERTASNING & JL. LETJEN HERTASNING I & JL. LETJEN HERTASNING",,"-5.163342","119.440189"
"7371131001007002","7371131001","007","002","JL.HERTASNING & JL. LETJEN HERTASNING","BLOK E 17","-5.163804","119.441194"
"7371131001007003","7371131001","007","003","JL. LETJEN HERTASNING VII & JL. YUSUF DG NGAWING",,"-5.165157","119.440576"
"7371131001008001","7371131001","008","001","JL. TIDUNG MARIOLO & JL. YUSUF DG NGAWING",,"-5.166163","119.443144"
"7371131001008002","7371131001","008","002","JL. TIDUNG MARIOLO & JL. BONTO DG NGIRATE",,"-5.166032","119.443473"
"7371131001008003","7371131001","008","003","JL. BONTO DG NGIRATE & JL. MONUMEN EMY SAELAN",,"-5.167485","119.443911"
"7371131001008004","7371131001","008","004",,"LORONG 1","-5.167802","119.444245"
"7371131001008005","7371131001","008","005","JL. MAPPALA IV & JL. YUSUF DG NGAWING & JL. MONUMEN EMY SAELAN",,"-5.167730","119.442714"
"7371131002001001","7371131002","001","001","JL.TAMALATE I & JL.LETJEN HERTASNING & JL.TAMALATE IV & JL.TAMALATE V & JL.SETAPAK 22 & JL.SETAPAK 15",,"-5.167906","119.448445"
"7371131002001002","7371131002","001","002","JL.SETAPAK 22 & JL.TAMALATE I & JL.TAMALATE IV & JL.SETAPAK 16 & JL.SETAPAK 15 & JL.SETAPAK 17",,"-5.168397","119.447934"
"7371131002001003","7371131002","001","003","JL.SETAPAK 23 & JL.TAMALATE I & JL.TAMALATE IV & JL.SETAPAK 18 & JL.SETAPAK 19 & JL.SETAPAK 20",,"-5.168897","119.447425"
"7371131002001004","7371131002","001","004","JL.SETAPAK 21 & JL.TAMALATE I & JL.TAMALATE IV & JL.TAMALAE III & JL.SETAPAK 23 & JL.SETAPAK 20 & JL.SETAPAK 24",,"-5.169273","119.446830"
"7371131002001006","7371131002","001","006","JL.TAMALATE I & JL.SETAPAK 23",,"-5.168338","119.447358"
"7371131002002001","7371131002","002","001","JL.TAMALATE III & JL.TAMALATE IV & JL.SETAPAK 6",,"-5.169678","119.447671"
"7371131002002004","7371131002","002","004","JL.LETJEN HERTASNING & JL.TAMALATE V",,"-5.168943","119.449166"
"7371131002002005","7371131002","002","005","JL.SETAPAK 9 & JL.SETAPAK 3",,"-5.169517","119.448570"
"7371131002003001","7371131002","003","001","JL.LETJEN HERTASNING & JL.TAMALATE V & JL.TAMALATE VI",,"-5.169478","119.449956"
"7371131002003002","7371131002","003","002","JL.SETAPAK 12 & JL.SETAPAK 13 & JL.SETAPAK 4",,"-5.170182","119.449152"
"7371131002003003","7371131002","003","003","JL.SETAPAK 12 & JL.SETAPAK 11 & JL.SETAPAK 4 & JL.SETAPAK 5",,"-5.169920","119.448878"
"7371131002003005","7371131002","003","005","JL.SETAPAK 5 & JL.SETAPAK 4 & JL.TAMALATE VI",,"-5.170448","119.448611"
"7371131002003006","7371131002","003","006","JL.SETAPAK 14 & JL.SETAPAK 5 & JL.TAMALATE VI & JL.TAMALATE III",,"-5.170713","119.448420"
"7371131002004002","7371131002","004","002","JL.SETAPAK 51 & JL.SETAPAK 52 & JL.TAMALATE III & JL.TAMALATE IX",,"-5.171932","119.449321"
"7371131002004003","7371131002","004","003","JL.TAMALATE III & JL.TAMALATE IX & JL.SETAPAK 52 & JL.SETAPAK 53",,"-5.172142","119.449078"
"7371131002005001","7371131002","005","001","JL.TIDUNG IX & JL.TAMALATE VIII",,"-5.171930","119.451185"
"7371131002005002","7371131002","005","002","JL.TIDUNG IX & JL.TAMALATE II & JL.SETAPAK 1",,"-5.172493","119.449655"
"7371131002005004","7371131002","005","004","JL.TAMALATE VI & JL.HERTASNING TIMUR & JL.TAMALATE VIII & JL.LETJEN HERTASNING & JL.PALM MERAH",,"-5.170695","119.449614"
"7371131002005005","7371131002","005","005","JL.TIDUNG IX & JL.TAMALATE VIII & JL.LETJEN HERTASNING",,"-5.171123","119.451245"
"7371131002005006","7371131002","005","006","JL.TAMALATE VIII & JL.HERTASNING BARU & JL.LETJEN HERTASNING",,"-5.172978","119.452990"
"7371131002006001","7371131002","006","001","JL.TODDOPULI I & JL.TODDOPULI RAYA","SETAPAK 3 & SETAPAK 1","-5.166917","119.449090"
"7371131002006002","7371131002","006","002","JL.TODDOPULI I","SETAPAK 4 & SETAPAK 1","-5.167083","119.449414"
"7371131002006005","7371131002","006","005","JL.TODDOPULI I & JL.LETJEN HERTASNING","SETAPAK 1","-5.168274","119.449919"
"7371131002006006","7371131002","006","006","JL.LETJEN HERTASNING & JL.TODDOPULI I & JL.TODDOPULI RAYA",,"-5.167377","119.448950"
"7371131002007001","7371131002","007","001","JL.TODDOPULI RAYA & JL.TODDOPULI I",,"-5.165905","119.449991"
"7371131002007002","7371131002","007","002","JL.TODDOPULI I","SETAPAK 11","-5.166144","119.450253"
"7371131002008001","7371131002","008","001","JL.TODDOPULI V","SETAPAK 2","-5.165975","119.451144"
"7371131002008002","7371131002","008","002","JL.MAHONI",,"-5.166833","119.451542"
"7371131002008004","7371131002","008","004","JL.ASPOL TODDOPULI",,"-5.166925","119.452097"
"7371131002008005","7371131002","008","005",,,"-5.167298","119.452069"
"7371131002009001","7371131002","009","001","JL.PINANG & JL.ASOKA & JL.ANGSANA",,"-5.168613","119.452931"
"7371131002009002","7371131002","009","002","JL.ASAM KERANJI & JL.PANDAN",,"-5.169673","119.453158"
"7371131002009003","7371131002","009","003","JL.PALM MERAH & JL.PALM RAJA & JL.PINANG",,"-5.169501","119.452054"
"7371131002009005","7371131002","009","005","JL.MAHONI",,"-5.168250","119.452717"
"7371131002010002","7371131002","010","002","JL.BERINGIN II & JL.BERINGIN I & JL.BERINGIN VI",,"-5.169957","119.454136"
"7371131002010005","7371131002","010","005","JL.BERINGIN TIMUR","SETAPAK 1","-5.170442","119.455433"
"7371131002010006","7371131002","010","006","JL.BERINGIN XI & JL.BERINGIN X & JL.BORONG INDAH & JLBERINGIN III",,"-5.168740","119.455485"
"7371131002010007","7371131002","010","007","JL.BORONG INDAH X",,"-5.170250","119.457307"
"7371131002010008","7371131002","010","008","JL.BORONG INDAH",,"-5.171592","119.459351"
"7371131002010009","7371131002","010","009","JL.BORONG INDAH & JL.BERINGIN TIMUR",,"-5.169612","119.456445"
"7371131002010010","7371131002","010","010","JL.BERINGIN TIMUR",,"-5.171242","119.455830"
"7371131002011002","7371131002","011","002","JL.PERMATA HIJAU PERMAI & JL.LETJEN HERTASNING",,"-5.170916","119.453601"
"7371131002011003","7371131002","011","003","JL.PERMATA HIJAU PERMAI & JL.LETJEN HERTASNING","BLOK I","-5.171511","119.453985"
"7371131002011004","7371131002","011","004","JL.PERMATA HIJAU PERMAI & JL.LETJEN HERTASNING","BLOK J","-5.171706","119.454331"
"7371131002011005","7371131002","011","005","JL.PERMATA HIJAU PERMAI","BLOK K","-5.171602","119.454873"
"7371131002011006","7371131002","011","006","JL.LETJEN HERTASNING & JL.TAMALATE II","BLOK N4","-5.173841","119.453744"
"7371131002012001","7371131002","012","001","JL.BORONG INDAH & JL.TODDOPULI IV",,"-5.171309","119.461922"
"7371131002012003","7371131002","012","003","JL.BORONG INDAH",,"-5.171709","119.462020"
"7371131002012004","7371131002","012","004","JL.BORONG INDAH","BLOK B6 & C8","-5.172217","119.462625"
"7371131002012005","7371131002","012","005","JL.PURI TAMAN SARI",,"-5.172470","119.461652"
"7371131002012006","7371131002","012","006","JL.PURI TAMAN SARI",,"-5.172390","119.460706"
"7371131002013001","7371131002","013","001","JL.TODDOPULI II",,"-5.167367","119.450797"
"7371131002013002","7371131002","013","002","JL.BADAN HUKUM",,"-5.168423","119.450749"
"7371131002014001","7371131002","014","001","JL.LETJEN HERTASNING & JL.PERMATA HIJAU LESTARI",,"-5.174038","119.456210"
"7371131002014002","7371131002","014","002","JL.PERMATA HIJAU LESTARI",,"-5.173042","119.455400"
"7371131002014003","7371131002","014","003","JLPERMATA HIJAU LESTARI & JL.HERTASNING BARU",,"-5.173204","119.456979"
"7371131002014004","7371131002","014","004","JL.BANGKIT RAYA & JL.BANGKIT I & JL.BANGKIT II & JL.BANGKIT IV & JL.TAMAN GOSYEN II",,"-5.175146","119.458278"
"7371131002014005","7371131002","014","005","JL.PERMATA HIJAU LESTARI",,"-5.172496","119.455359"
"7371131002014007","7371131002","014","007","JL.PERMATA HIJAU LESTARI",,"-5.171709","119.456910"
"7371131002014008","7371131002","014","008","JL.PERMATA HIJAU LESTARI",,"-5.172223","119.457901"
"7371131003001001","7371131003","001","001","JL.TAMALATE & JL.SETAPAK 24",,"-5.169787","119.447144"
"7371131003001002","7371131003","001","002","JL.TAMALATEI & JL.SETAPAK 32",,"-5.169801","119.446383"
"7371131003001003","7371131003","001","003","JLSETAPAK 36 & JL.SETAPAK 24 & JL.SETAPAK 38",,"-5.169867","119.447132"
"7371131003001004","7371131003","001","004","JL.SETAPAK 34 & JL.SETAPAK 36",,"-5.170322","119.446702"
"7371131003001005","7371131003","001","005","JL.SETAPAK 40 & JL.SETAPAK 24 & JL.TAMALATE III",,"-5.170317","119.447086"
"7371131003001007","7371131003","001","007","JL.SETAPAK 36 & JL.SETAPAK 38 & JL.SETAPAK 24",,"-5.170675","119.447519"
"7371131003002001","7371131003","002","001","JL.SETAPAK 33 & JL.SETAPAK 31 & JL.TAMALATE I",,"-5.171062","119.446076"
"7371131003002003","7371131003","002","003","JL.SETAPAK 35",,"-5.171060","119.446469"
"7371131003002005","7371131003","002","005","JL.SETAPAK 28 & JL.TAMALATE VII",,"-5.171197","119.447144"
"7371131003002007","7371131003","002","007","JL.TAMALATE I & JL.SETAPAK 30 & JL.SETAPAK 35 & JL.TAMALATE VII",,"-5.171738","119.446752"
"7371131003003001","7371131003","003","001","JL.SETAPAK 41 & JL.TAMALATE III",,"-5.170858","119.448131"
"7371131003003002","7371131003","003","002","JL.SETAPAK 45 & JL.SETAPAK 50 & JL.TAMALATE III",,"-5.171591","119.448540"
"7371131003003003","7371131003","003","003","JL.SETAPAK 47 & JL.SETAPAK 41 & JL.SETAPAK 44 & JL.TAMALATE VII",,"-5.171074","119.447886"
"7371131003003004","7371131003","003","004","JL.SETAPAK 45 & JL.SETAPAK 44 & JL.TAMALATE VII",,"-5.171544","119.447804"
"7371131003003005","7371131003","003","005","JL.SETAPAK 46 & JL.TAMALATE VII & JL.TAMALATE II",,"-5.172040","119.447796"
"7371131003004001","7371131003","004","001","JL.TIDUNG VI & JL.TAMALATE I & JL.TAMALATE II",,"-5.171939","119.446216"
"7371131003004002","7371131003","004","002","JL.TIDUNG VI & JL.SETAPAK 4 & JL.SETAPAK 5 & JL.TAMALATE I",,"-5.172276","119.445946"
"7371131003004003","7371131003","004","003","JL.SETAPAK 5 & JL.SETAPAK 7 & JL.TAMALATE I",,"-5.173023","119.445584"
"7371131003004004","7371131003","004","004","JL.TIDUNG VI & JL.SETAPAK 5 & JLSETAPAK 8",,"-5.173236","119.446087"
"7371131003005001","7371131003","005","001","JL.TAMALATE II & JL.TIDUNG VI & JL.TIDUNG VII",,"-5.172199","119.447118"
"7371131003005002","7371131003","005","002","JL.SETAPAK VI & JL.SETAPAK 10 & JL.SETAPAK 11",,"-5.172999","119.446651"
"7371131003005004","7371131003","005","004","JL.TIDUNG VII & JLSETAPAK 15",,"-5.173732","119.446993"
"7371131003006001","7371131003","006","001","JL.TAMALATE II & JL.TIDUNG VII & JL.SETAPAK 1",,"-5.172379","119.447864"
"7371131003006002","7371131003","006","002","JL.TIDUNG VII & JL.SETAPAK 1 & JL.SETAPAK 2",,"-5.172801","119.448273"
"7371131003006003","7371131003","006","003","JL.TIDUNG VII & JL.SETAPAK 2 & JL.SETAPAK 3",,"-5.172986","119.448134"
"7371131003007001","7371131003","007","001","JL.TIDUNG VII & JL.SETAPAK 10",,"-5.173570","119.447558"
"7371131003007004","7371131003","007","004","JL.TIDUNG VII & JL.SETAPAK 5 & JL.SETAPAK 7",,"-5.173792","119.448386"
"7371131003007005","7371131003","007","005","JL.TIDUNG X",,"-5.174673","119.447936"
"7371131003008001","7371131003","008","001","JL.TAMALATE II & JL.TIDUNG VIII & JL.TIDUNG IX",,"-5.172875","119.449471"
"7371131003008002","7371131003","008","002","JL.SETAPAK 1 & JL.TIDUNG VIII & JL.SETAPAK 2 & JL.SETAPAK 3",,"-5.173262","119.449449"
"7371131003008004","7371131003","008","004","JL.SETAPAK 4 & JL.TIDUNG VIII & JL.SETAPAK 5 & JL.SETAPAK 6",,"-5.173428","119.450024"
"7371131003009001","7371131003","009","001","JL.SETAPAK 7 & JL.TIDUNG VIII & JL.SETAPAK 8 & JL.SETAPAK 9",,"-5.173697","119.449054"
"7371131003009002","7371131003","009","002","JL.SETAPAK 7 & JL.TIDUNG VIII & JL.TIDUNG IX & JL.SETAPAK 12",,"-5.173846","119.449507"
"7371131003009003","7371131003","009","003","JL.SETAPAK 10 & JL.TIDUNG VIII & JL.SETAPAK 11",,"-5.174249","119.448893"
"7371131003009004","7371131003","009","004","JL.SETAPAK 10 & JL.TIDUNG VIII & JL.SETAPAK 11",,"-5.174526","119.449654"
"7371131003010001","7371131003","010","001","JL.TIDUNG X",,"-5.175013","119.449159"
"7371131003010002","7371131003","010","002","JL TIDUNG X & JL.SETAPAK 3 & JL.SETAPAK 5 & JL.SETAPAK 6",,"-5.175390","119.449068"
"7371131003010003","7371131003","010","003","JL TIDUNG X & JL.TIDUNG IX & JL.SETAPAK 11",,"-5.174783","119.449595"
"7371131003010005","7371131003","010","005","JL MONUMEN EMMY SAELAN III & JL.KARUNRUNG RAYA I & JL.SETAPAK 8",,"-5.175708","119.451111"
"7371131003011001","7371131003","011","001","JL.TAMALATE II & JL.TIDUNG IX & JL.SETAPAK 3",,"-5.173375","119.450982"
"7371131003011002","7371131003","011","002","JL.TIDUNG IX & JL.SETAPAK 5 & JL.SETAPAK 3 & JL.SETAPAK 13",,"-5.173912","119.451511"
"7371141002003002","7371141002","003","002","JL.GRIYA ALAM PERMAI","BLOK H","-5.123355","119.501041"
"7371131003011003","7371131003","011","003","JL.TIDUNG IX & JL.SETAPAK 14",,"-5.173949","119.452573"
"7371131003011004","7371131003","011","004","JL.TIDUNG IX & JL.SETAPAK 14",,"-5.174767","119.453856"
"7371131003012001","7371131003","012","001","JL.TIDUNG IX & JL.SETAPAK 17",,"-5.174184","119.450415"
"7371131003012002","7371131003","012","002","JL.TIDUNG IX & JL.SETAPAK 18",,"-5.174349","119.450748"
"7371131003012003","7371131003","012","003","JL.TIDUNG IX & JL.SETAPAK 11",,"-5.174884","119.450451"
"7371131003012004","7371131003","012","004","JL.TIDUNG IX & JL.SETAPAK 11",,"-5.175116","119.451232"
"7371131003012005","7371131003","012","005","JL.TIDUNG IX & JL.SETAPAK 11 & JL.SETAPAK 5",,"-5.174654","119.451644"
"7371131003013001","7371131003","013","001","JL.PERUMAHAN HALMIN RESIDENCE",,"-5.175622","119.454064"
"7371131003013002","7371131003","013","002","JL.TAMAN YASMIN INDAH",,"-5.175045","119.452604"
"7371131003013003","7371131003","013","003","JL.TAMAN YASMIN INDAH",,"-5.175266","119.453298"
"7371131004001001","7371131004","001","001",,"LORONG GALAU & LORONG 8 & LORONG GOTONG YUDI","-5.157475","119.430331"
